,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT1G01520,169.304671236264,-0.109055172659133,0.246938280246163,-0.441629270886716,0.658757499070026,0.842459970692928
AT1G01530,0.41659725249537,2.17073674376869,4.90935327802716,0.442163482812345,0.658370908931378,NA
AT1G01540,1737.32620956543,-0.0293766122198474,0.0819025933747937,-0.358677436322649,0.719836409936026,0.876334412650421
AT1G01550,2879.86590711635,-0.0481308047027701,0.067947827526283,-0.708349427127049,0.478728289894437,0.719455365251964
AT1G01560,4.92308342896526,-2.2107396483647,1.58609868633916,-1.39382225545326,0.16337128579527,NA
AT1G01570,63.6961235090328,0.583754339513917,0.403371403866374,1.447188208977,0.147844218011884,0.364240215927826
AT1G01580,24.5247744553494,-0.137059389232769,0.680577187849718,-0.201386986927682,0.840395989698511,0.93463290264497
AT1G01600,150.027905910893,-0.639940198233011,0.271471052237479,-2.35730547680347,0.0184080968975821,0.0840209003613368
AT1G01610,2814.72115964243,-0.131567609389451,0.0649637717226743,-2.02524585473737,0.042842125287227,0.157944843987405
AT1G01620,17644.363475253,0.342699024456904,0.0358377301401939,9.56252036935086,1.14923263906974e-21,8.22765441230296e-20
AT1G01630,2372.39157554784,-0.0336016283137614,0.0720588064391215,-0.466308421888024,0.640994751317271,0.831126143209207
AT1G01640,104.17313015553,0.322728477057447,0.309789400032727,1.04176733297961,0.297519562906248,0.556264940119369
AT1G01650,612.122212117544,-0.278622135762023,0.133078249592397,-2.0936714798655,0.0362892552158529,0.140575411487462
AT1G01660,31.9469748090559,-0.0698947545570149,0.557808267304077,-0.125302471572931,0.900284095574629,0.962314287074629
AT1G01670,10.5767857563888,1.29626925158237,0.986154424288562,1.31446882927847,0.188688481076903,NA
AT1G01680,1.30927650673415,-3.86721294398707,3.3557502249472,-1.15241382247033,0.249151063656073,NA
AT1G01690,137.338676363802,0.375977220875782,0.274428250822834,1.37003832421942,0.170674938692993,0.398962056830833
AT1G01695,9.44655062727711,-0.347230414062437,1.11133194892644,-0.312445272897866,0.754702148417444,NA
AT1G08775,2.62140183982139,2.05861807141548,2.15892259515322,0.953539546085197,0.340316769301576,NA
AT1G04037,10.9352885901192,-1.04911609567039,2.18173772311124,-0.480862609908173,0.630614148311565,NA
AT1G01700,33.3045049549933,1.001622277536,0.628522196567462,1.59361480470561,0.11102233650243,0.304816558987607
AT1G01710,854.862970830215,-0.145476377639805,0.118815898555836,-1.22438477853568,0.220807108677802,0.467960074019873
AT1G01715,78.5829985236787,0.551434181852512,0.361251952296823,1.52645315366884,0.126897048720898,0.331699790638939
AT1G01720,1308.35600020619,0.0494450227861008,0.0951987488041868,0.519387317661115,0.603490673514875,0.805701040902965
AT1G01725,20.8189480270356,0.549606051126558,0.697282596664237,0.788211341794338,0.430573096053768,NA
AT1G04047,8.42511393999525,-0.0936381432587806,1.07108469584875,-0.0874236590455432,0.930334764173883,NA
AT1G01730,437.886415845094,0.312305534483802,0.153225096061217,2.03821399047469,0.0415285369551321,0.154562860169145
AT1G01740,104.807802491777,0.726278857695898,0.332499023026798,2.18430373444244,0.0289399365490912,0.118368382034264
AT1G01750,77.856681200098,0.134558259889884,0.359214180452278,0.374590612543372,0.707964955640296,0.869438538279983
AT1G01760,57.4528748033604,-0.266479322138516,0.418957442683105,-0.636053438821657,0.524741591958926,0.752411169243085
AT1G01770,425.313858095667,0.364998253064894,0.155335345596549,2.34974372164401,0.0187863407304972,0.085424598052343
AT1G01780,607.733579409018,0.0647200622015799,0.134196361384471,0.482278815415551,0.629607894311875,0.823813074339428
AT1G01790,1762.39664218643,-0.429993990641,0.0904783772392508,-4.75245029543326,2.00966183251343e-06,3.26258515152578e-05
AT1G01800,1604.26344438077,0.104985817233104,0.0852571209135149,1.23140232872281,0.218172426443386,0.464866953610082
AT1G01810,25.5721880093743,0.320915956764358,0.674947290579594,0.475468175431566,0.634453311450638,0.826889495699271
AT1G01820,1271.46181077836,0.0422682720737187,0.103395396980889,0.408802261105796,0.682684780427975,0.856687400881947
AT1G01830,495.87152333571,0.116846912179893,0.151438106430646,0.771581967933581,0.440362057604854,0.689634558539994
AT1G01840,1.61629662646172,1.16997272351519,2.57810929876252,0.453810365633749,0.649965322276825,NA
AT1G01860,190.942457833065,-0.496795534557312,0.231455525461671,-2.14639738483833,0.0318412878000933,0.127142353852679
AT1G01880,57.392684306251,0.878408058451556,0.422370267547993,2.07971092177255,0.0375520557198473,0.143881315572775
AT1G01900,115.366847778961,-0.455980317115539,0.298072658382956,-1.52976230557083,0.126075575078331,0.330523717529392
AT1G01910,1253.79376813721,-0.185352566442324,0.10286149592982,-1.80196257858028,0.0715512933693665,0.226190564736603
AT1G04083,3.32314948544644,-2.53755868228775,1.87421747920009,-1.35392968556177,0.175758811665676,NA
AT1G01920,356.844350280622,0.402486784841187,0.201268154481725,1.99975393960167,0.0455268405124597,0.165233538698056
AT1G01930,449.992616976466,0.211592791996373,0.154020356632009,1.37379757210872,0.169504535093096,0.397443311905572
AT1G01940,534.493574964198,0.336199615736878,0.140980478368598,2.38472460603994,0.0170919108878028,0.0792132882215648
AT1G01950,579.98676028265,0.105007860710334,0.142930682417272,0.73467683029578,0.462536334370624,0.707182080316668
AT1G01960,2187.24058169318,0.0937970938359733,0.0735371266630075,1.27550664667399,0.202129973075642,0.443273660584225
AT1G01970,1158.40429349769,-0.355997013594486,0.101531907561038,-3.50625751200893,0.000454455313999246,0.00408882178361505
AT1G01980,1.06744261464199,0.144008928026053,3.31259651790123,0.0434731266690133,0.965324386078934,NA
AT1G01990,508.273513581435,0.149548956761086,0.156044440159262,0.958374143983935,0.337874128427552,0.597126736451617
AT1G02000,405.957822174081,-0.454851091469724,0.158929593298384,-2.86196599405977,0.00421022077298684,0.0261936168464228
AT1G02010,253.48224595057,0.059084318430622,0.204243635903966,0.28928352244181,0.772364420714826,0.905035073580337
AT1G02020,383.431388368106,0.0370945799881934,0.163778091708432,0.226492930777527,0.820818056814762,0.925453719588642
AT1G02030,16.8696376497001,0.652382528994393,0.815611407350527,0.799869304321803,0.423786523993288,NA
AT1G02050,194.510555395579,0.657644316985972,0.232012666657951,2.83451902199596,0.00458947255747638,0.028136538070415
AT1G02060,90.6194623026895,0.665888262014987,0.363027041108197,1.83426628490886,0.0666144762685179,0.215651955496642
AT1G02065,8.88402335883709,0.216025950902635,1.05914234184328,0.203963095769237,0.838382337967105,NA
AT1G02070,2.29721296287343,0.292159066891713,2.40353226811969,0.121554043923975,0.903252211140589,NA
AT1G02080,1982.31954007147,0.0737563565868707,0.0764807894184578,0.964377553470577,0.334856671716439,0.59447765317751
AT1G02090,1379.69492042514,0.0285303331200848,0.088633926390211,0.321889532395078,0.747536383447097,0.891882694558786
AT1G02100,772.97796072408,0.0148607164249298,0.11879534204054,0.125095110377799,0.900448254243574,0.962330113038551
AT1G02110,852.475912533602,0.0844786456841432,0.116015541247464,0.728166629882355,0.466511590550297,0.709661528711517
AT1G02120,1182.57664014679,-0.403983377831893,0.0979085721496757,-4.12612878486586,3.68920727075728e-05,0.00044403721384644
AT1G02130,1705.23774540458,0.146037404110949,0.0803215002490229,1.81816081196424,0.0690395576179494,0.221315862148418
AT1G02140,4216.09575039893,0.22911051154255,0.0551074618608876,4.15752248072889,3.21717625026811e-05,0.000393097452071319
AT1G02145,464.864761188701,0.250337308075814,0.147619534439293,1.6958277847622,0.0899184989589792,0.264353549030733
AT1G02150,3505.36578276681,-0.138605510100962,0.0578798171779039,-2.3947122997112,0.0166334109911574,0.0775956663956217
AT1G02160,377.618521992657,0.324603912789337,0.165125198218883,1.96580483348796,0.0493211592702221,0.17473937109483
AT1G02170,851.812275795362,0.2988563723022,0.115847439945194,2.57974084229728,0.0098874485531654,0.0519783466229772
AT1G02180,227.205227222094,0.19170359869722,0.229920703931766,0.833781366440633,0.404404197380487,0.659117465039192
AT1G02190,8.93411574235685,0.572094145566286,1.04992078271621,0.544892676651513,0.585827333324241,NA
AT1G02205,1939.45783079026,-0.102136166813046,0.0778529784967154,-1.31191084509831,0.189550217860249,0.426786700720409
AT1G02220,55.2975821690298,0.0633952340320988,0.432045067099277,0.146732919456136,0.883342833859424,0.955353413816866
AT1G02230,9.46845921425809,1.08377324063407,1.17489861921087,0.922439794304967,0.356299220667303,NA
AT1G02250,2.59360403907461,-4.8542190790592,2.43685811309107,-1.99199906345872,0.0463711606417998,NA
AT1G02260,289.482237951102,-0.1111246533105,0.202307807630462,-0.549285045456482,0.582809848496727,0.791743226610565
AT1G02270,498.923292986926,-0.170952664968337,0.154917005636145,-1.10351129152248,0.26980519075216,0.526329891694503
AT1G08795,0.41659725249537,2.17073674376869,4.90935327802716,0.442163482812345,0.658370908931378,NA
AT1G02280,2993.16339334844,-0.160844702553182,0.0628222767478184,-2.56031317041957,0.0104577876546033,0.0543411385385703
AT1G02290,277.819299580539,0.170688381386709,0.192002896861401,0.888988573489709,0.37400922081493,0.632732210603237
AT1G02300,398.4543199945,0.682296021480743,0.170588223124882,3.99966661814197,6.34317763271119e-05,0.000727677291633871
AT1G02305,1971.05070191887,-0.19417593863364,0.0757539711735919,-2.56324435043387,0.0103699038283345,0.0540110507506803
AT1G02310,48.4027910895371,-0.291323718586991,0.482162732026106,-0.604202065478627,0.545709307879002,0.767986460019298
AT1G04103,0.511236115496815,-2.51340329415959,4.46392370820558,-0.563047995094417,0.573402202431476,NA
AT1G02330,724.882922885472,-0.0119035220476297,0.123214993800334,-0.0966077396953734,0.923037909860738,0.970845581062986
AT1G02335,392.910845896195,0.102169430484883,0.172305031853308,0.592956742968861,0.553210101866158,0.773046430208403
AT1G02340,314.74473150446,0.938904610435899,0.200303621806531,4.68740705718625,2.7668828947273e-06,4.36602827388397e-05
AT1G02350,45.1676893311462,0.931701863882759,0.478397476632723,1.94754761342115,0.0514691172875612,0.179584483243422
AT1G04107,672.242016131986,0.398303114302358,0.140206231763652,2.8408374527445,0.00449952402492781,0.0276992991725652
AT1G02360,728.878656287382,-0.345624220366653,0.121098062022498,-2.854085479109,0.00431609164577594,0.0267661377968716
AT1G02370,280.928013109385,-0.0162977751408856,0.193649392519347,-0.0841612510571511,0.932928226021514,0.97419849482193
AT1G02380,80.3807624019577,-0.0990948186340075,0.37051219613981,-0.267453594419912,0.789119939374525,0.911429757893736
AT1G02390,75.8019204682158,0.238452262785447,0.36225858460603,0.658237714489976,0.510385393959899,0.742735049706003
AT1G02400,149.931347709136,-0.509353488780042,0.26205794953346,-1.94366738229785,0.051935574420651,0.180625162567683
AT1G02405,12.8122379228231,0.342532807841284,0.910118559007608,0.376360644941448,0.70664879958129,NA
AT1G02410,553.7998967038,-0.000729281777278275,0.137316304619297,-0.0053109627389127,0.995762484748421,0.998227551982255
AT1G02420,6.11053778516905,-0.493034284032348,1.27156088385622,-0.387739423484888,0.698208878019397,NA
AT1G02430,10.0677839540272,0.710798969277116,0.993143326486712,0.715706333940336,0.474172698945305,NA
AT1G02440,6.47257402787422,1.67129503146353,1.28803765937904,1.29755137149427,0.194441541523199,NA
AT1G02450,7.29838101083762,1.41528523377581,1.3990925935005,1.01157367307249,0.311741938979989,NA
AT1G02460,41.4313699284175,-0.623308920384184,0.499863229942098,-1.24695893405959,0.21241255556193,0.456925739930126
AT1G02470,14.2938178330721,0.00716220147911341,0.828972906713213,0.00863984989269524,0.993106482926473,NA
AT1G02475,1077.50274776141,0.355354159237245,0.103266985496432,3.44112067887875,0.000579310096680903,0.0050305768952569
AT1G02490,3.23259325292344,1.16924640948869,1.9107171002132,0.611941144692858,0.540576698134085,NA
AT1G02500,14283.5825234643,-0.0832979189988302,0.0359713512284905,-2.31567389475365,0.0205760807992771,0.0918133983956664
AT1G02520,300.662394584979,-1.01998340049702,0.189645662727712,-5.37836397535486,7.51657399043839e-08,1.5758717487546e-06
AT1G02530,8.96638216937407,0.276135663718489,1.07984770912286,0.255717228814411,0.798169190718567,NA
AT1G02540,0.41659725249537,2.17073674376869,4.90935327802716,0.442163482812345,0.658370908931378,NA
AT1G02560,7671.96848148547,-0.0105455159186738,0.0420200459926892,-0.250963930894044,0.801841995874705,0.918277491572845
AT1G02570,38.8083482886787,-0.0855154458679286,0.507319708759628,-0.168563224316693,0.86614020930357,0.947785067296296
AT1G02575,15.2844125065133,0.404275651055152,0.833841237062075,0.484835281689308,0.627793193391067,NA
AT1G02580,1.09239158903568,0.0863461950034672,3.2830360546647,0.0263007148157213,0.979017484769157,NA
AT1G02610,33.7474660220322,-0.316276507873018,0.545958391674723,-0.579305149798764,0.562383291297495,0.778173877494614
AT1G02620,4.35728630367824,0.864911854811963,1.51351548940049,0.571458872320204,0.56768863158597,NA
AT1G02630,4.37488279074649,0.849570961861741,1.66653293509606,0.509783481604443,0.610203159440317,NA
AT1G02640,637.074819252446,0.277990924946168,0.137380654915188,2.02350851448325,0.0430207466327916,0.158337972660294
AT1G02650,40.285451921295,0.542989759931761,0.516065878635035,1.05217140371291,0.292720916890483,0.551437025971448
AT1G02660,239.658409131185,0.337417921817997,0.208273846634278,1.6200686128897,0.10521753884525,0.294122201862427
AT1G02670,77.2730210467728,0.797270630128331,0.388483374700065,2.05226447783995,0.0401439662243832,0.151175310172867
AT1G02680,252.718949638382,0.384373669451025,0.199964665110762,1.92220795228055,0.0545795966032609,0.187094095112792
AT1G02690,769.330130930999,0.352463028248328,0.130196522286097,2.70716162044495,0.0067861211361555,0.0385470824454557
AT1G02700,730.438692213719,-0.251462950047067,0.119732279696248,-2.10021015790403,0.0357103582039321,0.138762636031285
AT1G02705,12.1822238698898,-0.398360158189767,0.909909700727587,-0.437801858658313,0.661529923498949,NA
AT1G02720,393.948281858631,-0.0308766127468957,0.161070000674921,-0.191696856134075,0.847979668759841,0.939122665127062
AT1G02730,1297.77329315488,-0.234351855074218,0.0900715564070254,-2.60184085212431,0.00927248708501189,0.0494856917043843
AT1G02740,179.589035658645,-0.0537799229658442,0.238341664662083,-0.225642138742685,0.821479763957125,0.925847113129918
AT1G02750,281.278751632238,0.0306579903592297,0.197974073918574,0.154858612304151,0.876932782550101,0.952557225794942
AT1G02770,72.7221886880685,0.382462365234306,0.37764871533717,1.0127463690505,0.311181323458055,0.570371229133719
AT1G02780,22989.0064119765,-0.044137786209406,0.0302984069442231,-1.45676920541268,0.145180099064189,0.360386710531755
AT1G02800,78.6131424410204,1.01066463057893,0.371593886690954,2.71980962759884,0.00653195099549978,0.0373779196989375
AT1G02810,235.714529980755,0.133476251061954,0.207160348733667,0.644313701332664,0.51937203267113,0.749039329289817
AT1G02813,3.950509146759,-1.8309106620103,1.79843893258961,-1.01805550849254,0.30865157744133,NA
AT1G02816,556.254697089248,0.111748641505911,0.145437929030072,0.768359686164154,0.442273523948321,0.690832497031355
AT1G02820,167.086928427535,-0.777867271159836,0.253073726713911,-3.07367849385323,0.00211437160498619,0.0149436208864289
AT1G02830,6.25011199711695,-0.824200565933618,1.37230017740588,-0.600597871736518,0.548107855838174,NA
AT1G02840,3037.52580341056,0.118822448571523,0.0633702243083677,1.87505172765868,0.0607856075696218,0.202162801613218
AT1G02850,1621.2171670249,-0.210450068255905,0.0815630565670962,-2.58021311502447,0.00987393592422438,0.0519638392091634
AT1G02860,248.268048067616,0.308455861383547,0.221152226170043,1.39476715530042,0.163086066380688,0.387851090445214
AT1G04147,2.5441299944539,0.623145450932628,1.98558946087616,0.313833983918136,0.753647131972105,NA
AT1G02870,652.938571439339,-0.0742718047813731,0.126694869654879,-0.586225827325859,0.557723767770417,0.775136522514725
AT1G04153,2.53146107252467,-0.656882556152332,1.93537709278575,-0.339408045388625,0.734302358583963,NA
AT1G08815,16.8114217392793,1.00393712563295,0.832145040525978,1.20644488249114,0.227645999128803,NA
AT1G02880,505.192487615955,0.0511836631713217,0.163508868251873,0.313032948723473,0.754255629736737,0.895584603821853
AT1G02890,1319.18226780717,0.131876188833344,0.0898752363092522,1.46732508585091,0.142287642703348,0.35548922495227
AT1G02900,836.505116689752,-0.247326493669147,0.111777055168118,-2.2126767725018,0.0269199378791616,0.112195428892668
AT1G02910,1301.96534852282,0.0592650494857855,0.0926642156204767,0.639567810388817,0.522453615306925,0.751504714431858
AT1G02920,1261.5091605085,0.166877758011494,0.0924903565629968,1.80427197183342,0.0711886814021851,0.225364757861814
AT1G02930,1754.09871820552,-1.05420117081375,0.0796377466468889,-13.2374560456619,5.33246247219981e-40,1.04117676351134e-37
AT1G02940,23.144921391291,-0.439896975320348,0.658215990439808,-0.668317059612023,0.503931225964315,0.73867520521187
AT1G02950,66.625707281639,-0.410362919984732,0.387668631152104,-1.05854043120586,0.289809128174262,0.54808829347505
AT1G02960,244.63657492685,0.372270155503391,0.215325493029397,1.72887172004555,0.0838320564679078,0.25221597458619
AT1G02965,1.61610219172933,-0.927304005571837,2.80603314454276,-0.330467944534183,0.741046409907178,NA
AT1G02970,183.673672487721,0.324750194319641,0.238259309372739,1.36301156573737,0.172878865586524,0.402329457234229
AT1G02980,6.43984866198842,0.136421530433541,1.21991645146493,0.111828584875398,0.91095932222321,NA
AT1G02990,351.856295359007,-0.0784065202160179,0.183649810208534,-0.426934937351624,0.669426717571791,0.849249750650569
AT1G03000,614.284049982575,0.117661827135608,0.138304050799557,0.850747512132777,0.394909624137097,0.650887025457886
AT1G03010,21.1785204871713,1.29229958521329,0.699081399790261,1.84856811467306,0.0645202003798314,NA
AT1G03020,24.0569725068647,-1.52771339619542,0.661300389467838,-2.31016557758994,0.0208789889824683,0.0928249793484744
AT1G03030,369.377875746683,0.190728728020626,0.171994269977702,1.10892489642447,0.267462582617223,0.523851586225701
AT1G03040,780.518603346358,0.174825692804614,0.131234560468221,1.33216198675767,0.182806964839368,0.417227360702308
AT1G03055,116.474935163461,0.0379037744316412,0.30922752495055,0.122575680925243,0.902443113006872,0.963237182463988
AT1G03060,1187.39327506863,-0.122950577524508,0.0967431720038682,-1.27089669459662,0.20376540249523,0.445766085026005
AT1G03070,44.1005209088365,-0.240307968447498,0.494812364511727,-0.485654736386045,0.627211980924231,0.822078084571833
AT1G03080,1478.95130575946,0.0417098046112406,0.093753393460118,0.444888478932591,0.656400348953051,0.840669101256376
AT1G03090,446.209415875929,0.718238083897208,0.153192409422882,4.68847044447572,2.75254659594829e-06,4.34695471402618e-05
AT1G03100,33.6256438715019,-0.0160866062116859,0.543946921763151,-0.0295738528302408,0.976406918608465,0.99132927385546
AT1G03106,51.3796467546579,-2.59971846667786,0.493275835697509,-5.2703138458055,1.36190687592746e-07,2.75085265534773e-06
AT1G03110,552.73465348276,-0.21737482227412,0.135778334031433,-1.60095367073658,0.109387180850709,0.301892376619674
AT1G03120,73.7443196461682,-0.133284775384308,0.405354685110504,-0.328810250084992,0.742299115052198,0.888460798387554
AT1G03130,27723.5115350654,0.416177748312067,0.0370695914989803,11.2269310635245,3.00743672421941e-29,3.56648784534731e-27
AT1G03140,1076.53578084213,0.180449079539906,0.101014843485616,1.78636201684162,0.0740406614530536,0.231287328036123
AT1G03150,608.676906852465,0.229876963713837,0.13734515932685,1.67371725978913,0.0941861800398331,0.271837604978577
AT1G03160,1186.64077556296,-0.304129984302346,0.0971484766376579,-3.13056874207799,0.00174468161144603,0.0128084677361382
AT1G03165,1.04495742281781,-1.53680219495223,3.15893569395906,-0.486493662372143,0.62661719767803,NA
AT1G04173,2.11240003745979,-0.616108430899224,2.31522507790347,-0.266111678203285,0.790153201278267,NA
AT1G03170,13.6850863768584,0.502022782588821,0.958367158200784,0.52383137119526,0.600395831646131,NA
AT1G03180,121.71197686834,0.346377132153257,0.290204258688845,1.19356322928617,0.232648864834207,0.483299576275682
AT1G03190,241.85809565949,-0.13692866183797,0.20633074820914,-0.663636724174415,0.50692284675572,0.740315701706562
AT1G03200,5.27796161907737,1.33086780569911,1.47095699715266,0.904763231199334,0.365590834701127,NA
AT1G03210,266.367553500643,-0.100916084766727,0.19882235774595,-0.507569097916418,0.611755566754637,0.811392555603618
AT1G03220,8799.1814825812,-0.102983825891214,0.0404352392978647,-2.54688305743878,0.0108689849661428,0.055966297121881
AT1G03230,1729.59044807786,0.0562095972935785,0.0790829573299944,0.710767517949907,0.477228312217364,0.718276358729397
AT1G03250,830.119154010312,-0.399098109743016,0.11915057652039,-3.34952730736238,0.000809495758763332,0.00668127797476311
AT1G03260,232.977371943758,-0.16026209779366,0.221206216613499,-0.724491835026846,0.468763838067174,0.711575702044799
AT1G03270,94.6509711208756,-0.435712783471656,0.383782639568576,-1.13531134175703,0.256244891772233,0.51158993575266
AT1G03280,782.418376546241,0.122471169034271,0.11932339754822,1.02638016978003,0.304712421506545,0.563752977385291
AT1G03290,285.772622097879,-0.00984030509871239,0.189458523420403,-0.0519390994981897,0.958577219410973,0.983440137130269
AT1G03310,2262.69399063867,-0.161674936198122,0.070827985928314,-2.28264201048658,0.022451464213839,0.0977888245276043
AT1G03320,28.3418756699314,-1.17460840060888,0.603095541508248,-1.94763237292613,0.0514589672931937,0.179584483243422
AT1G03330,741.85355820866,0.0687651451163342,0.120056922746094,0.5727711783998,0.566799636211317,0.781193366699804
AT1G03340,95.61938792551,-0.1363932519718,0.328788427069481,-0.414835927126405,0.678262017072817,0.854574384659186
AT1G03350,1130.48942947582,-0.285933708126543,0.100216700606715,-2.85315427863312,0.0043287600404946,0.0268360909502119
AT1G03360,405.849166780027,0.273045196230294,0.185696209221889,1.47038648432522,0.141457109798345,0.353963582044053
AT1G03365,412.349089225158,0.082978010905243,0.169104555682079,0.490690570520428,0.623645316755716,0.819570601188931
AT1G03370,439.628316022401,-0.364031650719653,0.160180929634344,-2.27262790614746,0.0230486124924036,0.0996487764433374
AT1G03380,946.631013528095,0.15834115213058,0.112079249089367,1.41276064407182,0.157726113658857,0.378926892496358
AT1G03390,0.568680986342017,2.57695248970761,4.68391356040643,0.550170804066676,0.582202226669712,NA
AT1G03400,129.895264567605,0.235990793674796,0.281038538612787,0.839709723939116,0.401071160556765,0.656132250269638
